id,blog_id,url,blog,fulldate,date,time,hour,notes,notes_mean,notes_index,post_frequency
1,1.35505E+11,"http://calvinklein.tumblr.com/post/135505149867/pre-fall-2016-calvin-klein-collection,",calvinklein,2015-12-19 14:15:00 GMT,12/19/2015,14:15:00,14,68,125,0.544,1
2,1.35461E+11,"http://calvinklein.tumblr.com/post/135461210927/pre-fall-2016-calvin-klein-collection,",calvinklein,2015-12-18 20:40:00 GMT,12/18/2015,20:40:00,20,77,125,0.616,2
3,1.35444E+11,"http://calvinklein.tumblr.com/post/135444339547/pre-fall-2016-calvin-klein-collection,",calvinklein,2015-12-18 14:40:00 GMT,12/18/2015,14:40:00,14,51,125,0.408,2
4,1.35409E+11,"http://calvinklein.tumblr.com/post/135408933652/pre-fall-2016-calvin-klein-collection,",calvinklein,2015-12-17 23:40:00 GMT,12/17/2015,23:40:00,23,45,125,0.36,4
5,1.35402E+11,"http://calvinklein.tumblr.com/post/135402387587/pre-fall-2016-calvin-klein-collection,",calvinklein,2015-12-17 21:40:00 GMT,12/17/2015,21:40:00,21,61,125,0.488,4
6,1.35399E+11,"http://calvinklein.tumblr.com/post/135398967482/pre-fall-2016-calvin-klein-collection,",calvinklein,2015-12-17 20:40:00 GMT,12/17/2015,20:40:00,20,183,125,1.464,4
7,1.35396E+11,"http://calvinklein.tumblr.com/post/135395767432/pre-fall-2016-calvin-klein-collection,",calvinklein,2015-12-17 19:40:00 GMT,12/17/2015,19:40:00,19,34,125,0.272,4
8,1.35283E+11,"http://calvinklein.tumblr.com/post/135283002362/pre-fall-2016-calvin-klein-collection,",calvinklein,2015-12-16 00:14:00 GMT,12/16/2015,0:14:00,0,174,125,1.392,1
9,1.35204E+11,"http://calvinklein.tumblr.com/post/135203630067/in-celebration-of-the-holidays-a-look-at-the,",calvinklein,2015-12-14 20:30:00 GMT,12/14/2015,20:30:00,20,68,125,0.544,3
10,1.35196E+11,"http://calvinklein.tumblr.com/post/135195544147/in-celebration-of-the-holidays-a-look-at-the,",calvinklein,2015-12-14 18:00:01 GMT,12/14/2015,18:00:01,18,48,125,0.384,3
11,1.35189E+11,"http://calvinklein.tumblr.com/post/135189054542/in-celebration-of-the-holidays-a-look-at-the,",calvinklein,2015-12-14 15:45:00 GMT,12/14/2015,15:45:00,15,44,125,0.352,3
12,1.35051E+11,"http://calvinklein.tumblr.com/post/135051315187/in-celebration-of-the-holidays-a-look-at-the,",calvinklein,2015-12-12 16:03:00 GMT,12/12/2015,16:03:00,16,44,125,0.352,1
13,1.35011E+11,"http://calvinklein.tumblr.com/post/135011275647/in-celebration-of-the-holidays-a-look-at-the,",calvinklein,2015-12-11 23:42:57 GMT,12/11/2015,23:42:57,23,93,125,0.744,1
14,1.34804E+11,"http://calvinklein.tumblr.com/post/134803533402/a-look-at-the-holiday-monograming-process-at-our,",calvinklein,2015-12-08 18:42:00 GMT,12/8/2015,18:42:00,18,112,125,0.896,1
15,1.34748E+11,"http://calvinklein.tumblr.com/post/134747615817/a-look-at-the-holiday-monograming-process-at-our,",calvinklein,2015-12-07 21:42:00 GMT,12/7/2015,21:42:00,21,40,125,0.32,2
16,1.34741E+11,"http://calvinklein.tumblr.com/post/134740767297/a-look-at-the-holiday-monograming-process-at-our,",calvinklein,2015-12-07 19:42:00 GMT,12/7/2015,19:42:00,19,22,125,0.176,2
17,1.34681E+11,"http://calvinklein.tumblr.com/post/134681145852/a-look-at-the-holiday-monograming-process-at-our,",calvinklein,2015-12-06 22:03:00 GMT,12/6/2015,22:03:00,22,12,125,0.096,2
18,1.3467E+11,"http://calvinklein.tumblr.com/post/134669864242/a-look-at-the-holiday-monograming-process-at-our,",calvinklein,2015-12-06 19:03:00 GMT,12/6/2015,19:03:00,19,47,125,0.376,2
19,1.346E+11,"http://calvinklein.tumblr.com/post/134599594197/a-look-at-the-holiday-monograming-process-at-our,",calvinklein,2015-12-05 18:03:00 GMT,12/5/2015,18:03:00,18,29,125,0.232,1
20,1.34554E+11,"http://calvinklein.tumblr.com/post/134553577462/a-look-at-the-holiday-monograming-process-at-our,",calvinklein,2015-12-04 23:34:00 GMT,12/4/2015,23:34:00,23,20,125,0.16,1
21,1.34012E+11,http://calvinklein.tumblr.com/post/134011742222/give-thanks-wishing-you-a-happy-holiday-season,calvinklein,2015-11-26 20:01:00 GMT,11/26/2015,20:01:00,20,79,125,0.632,5
22,1.3401E+11,http://calvinklein.tumblr.com/post/134009933437/forming-light-artist-sophia-dixon-dillo-creates,calvinklein,2015-11-26 19:30:00 GMT,11/26/2015,19:30:00,19,269,125,2.152,5
23,1.34008E+11,http://calvinklein.tumblr.com/post/134008226937/forming-light-artist-sophia-dixon-dillo-creates,calvinklein,2015-11-26 19:00:01 GMT,11/26/2015,19:00:01,19,24,125,0.192,5
24,1.34006E+11,http://calvinklein.tumblr.com/post/134006315927/forming-light-artist-sophia-dixon-dillo-creates,calvinklein,2015-11-26 18:26:00 GMT,11/26/2015,18:26:00,18,56,125,0.448,5
25,1.34004E+11,http://calvinklein.tumblr.com/post/134004411067/forming-light-artist-sophia-dixon-dillo-creates,calvinklein,2015-11-26 17:52:00 GMT,11/26/2015,17:52:00,17,75,125,0.6,5
26,1.33888E+11,http://calvinklein.tumblr.com/post/133888113227/forming-light-artist-sophia-dixon-dillo-creates,calvinklein,2015-11-24 22:30:00 GMT,11/24/2015,22:30:00,22,68,125,0.544,5
27,1.33886E+11,http://calvinklein.tumblr.com/post/133886382832/forming-light-artist-sophia-dixon-dillo-creates,calvinklein,2015-11-24 22:01:00 GMT,11/24/2015,22:01:00,22,61,125,0.488,5
28,1.33885E+11,http://calvinklein.tumblr.com/post/133884529032/forming-light-artist-sophia-dixon-dillo-creates,calvinklein,2015-11-24 21:30:00 GMT,11/24/2015,21:30:00,21,46,125,0.368,5
29,1.33883E+11,http://calvinklein.tumblr.com/post/133882755357/forming-light-artist-sophia-dixon-dillo-creates,calvinklein,2015-11-24 21:01:00 GMT,11/24/2015,21:01:00,21,81,125,0.648,5
30,1.33881E+11,http://calvinklein.tumblr.com/post/133880738842/forming-light-artist-sophia-dixon-dillo-creates,calvinklein,2015-11-24 20:26:55 GMT,11/24/2015,20:26:55,20,45,125,0.36,5
31,1.33599E+11,http://calvinklein.tumblr.com/post/133599495572,calvinklein,2015-11-20 16:43:00 GMT,11/20/2015,16:43:00,16,75,125,0.6,1
32,1.33435E+11,http://calvinklein.tumblr.com/post/133434603177/fall-2015-calvin-klein-eyewear,calvinklein,2015-11-18 01:00:00 GMT,11/18/2015,1:00:00,1,96,125,0.768,2
33,1.33432E+11,http://calvinklein.tumblr.com/post/133432414877/fall-2015-calvin-klein-eyewear,calvinklein,2015-11-18 00:19:52 GMT,11/18/2015,0:19:52,0,45,125,0.36,2
34,1.33349E+11,http://calvinklein.tumblr.com/post/133348776702/jordy-murryphotographed-by-chuck-lang,calvinklein,2015-11-16 18:37:00 GMT,11/16/2015,18:37:00,18,158,125,1.264,2
35,1.33335E+11,http://calvinklein.tumblr.com/post/133335187377/model-jordy-murry-wears-the-magnetic-force,calvinklein,2015-11-16 13:33:00 GMT,11/16/2015,13:33:00,13,116,125,0.928,2
36,1.33263E+11,http://calvinklein.tumblr.com/post/133263413107/jordy-murry-photographed-by-chuck-lang,calvinklein,2015-11-13 18:33:00 GMT,11/13/2015,18:33:00,18,76,125,0.608,5
37,1.33237E+11,http://calvinklein.tumblr.com/post/133236986852/jordy-murry-photographed-by-chuck-lang,calvinklein,2015-11-13 22:33:00 GMT,11/13/2015,22:33:00,22,527,125,4.216,5
38,1.33157E+11,http://calvinklein.tumblr.com/post/133156728247/model-jordy-murry-wears-the-magnetic-force,calvinklein,2015-11-13 14:33:00 GMT,11/13/2015,14:33:00,14,146,125,1.168,5
39,1.33155E+11,http://calvinklein.tumblr.com/post/133154538067/model-jordy-murry-wears-the-magnetic-force,calvinklein,2015-11-13 13:54:27 GMT,11/13/2015,13:54:27,13,82,125,0.656,5
40,1.33131E+11,http://calvinklein.tumblr.com/post/133130717452/model-jordy-murry-wears-the-magnetic-force,calvinklein,2015-11-13 12:33:00 GMT,11/13/2015,12:33:00,12,111,125,0.888,5
41,1.33086E+11,http://calvinklein.tumblr.com/post/133085926522/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-12 20:31:00 GMT,11/12/2015,20:31:00,20,238,125,1.904,7
42,1.33084E+11,http://calvinklein.tumblr.com/post/133084391702/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-12 20:04:00 GMT,11/12/2015,20:04:00,20,94,125,0.752,7
43,1.33082E+11,http://calvinklein.tumblr.com/post/133082498527/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-12 19:29:00 GMT,11/12/2015,19:29:00,19,59,125,0.472,7
44,1.33081E+11,http://calvinklein.tumblr.com/post/133081055132/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-12 19:01:00 GMT,11/12/2015,19:01:00,19,54,125,0.432,7
45,1.33079E+11,http://calvinklein.tumblr.com/post/133079487432/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-12 18:30:00 GMT,11/12/2015,18:30:00,18,308,125,2.464,7
46,1.33078E+11,http://calvinklein.tumblr.com/post/133077962012/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-12 18:00:01 GMT,11/12/2015,18:00:01,18,76,125,0.608,7
47,1.33073E+11,http://calvinklein.tumblr.com/post/133073301687/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-12 16:25:35 GMT,11/12/2015,16:25:35,16,76,125,0.608,7
48,1.33025E+11,http://calvinklein.tumblr.com/post/133024919712/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-11 21:44:00 GMT,11/11/2015,21:44:00,21,49,125,0.392,3
49,1.33004E+11,http://calvinklein.tumblr.com/post/133004497062/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-11 15:30:00 GMT,11/11/2015,15:30:00,15,37,125,0.296,3
50,1.33001E+11,http://calvinklein.tumblr.com/post/133001086557/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-11 14:09:00 GMT,11/11/2015,14:09:00,14,49,125,0.392,3
51,1.32952E+11,http://calvinklein.tumblr.com/post/132952228197/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-10 20:01:00 GMT,11/10/2015,20:01:00,20,256,125,2.048,5
52,1.32946E+11,http://calvinklein.tumblr.com/post/132946176727/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-10 18:01:00 GMT,11/10/2015,18:01:00,18,31,125,0.248,5
53,1.32941E+11,http://calvinklein.tumblr.com/post/132940726327/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-10 16:04:00 GMT,11/10/2015,16:04:00,16,75,125,0.6,5
54,1.32938E+11,http://calvinklein.tumblr.com/post/132938147552/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-10 15:04:00 GMT,11/10/2015,15:04:00,15,25,125,0.2,5
55,1.32936E+11,http://calvinklein.tumblr.com/post/132935626207/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-10 14:00:00 GMT,11/10/2015,14:00:00,14,83,125,0.664,5
57,1.3289E+11,http://calvinklein.tumblr.com/post/132890353192/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-09 21:00:00 GMT,11/9/2015,21:00:00,21,125,125,1,5
58,1.32889E+11,http://calvinklein.tumblr.com/post/132889080952/a-look-at-the-calvin-klein-s16-press-preview,calvinklein,2015-11-09 20:39:00 GMT,11/9/2015,20:39:00,20,276,125,2.208,5
59,1.32885E+11,http://calvinklein.tumblr.com/post/132884714167/a-look-at-the-calvin-klein-s16-press,calvinklein,2015-11-09 19:24:25 GMT,11/9/2015,19:24:25,19,263,125,2.104,5
60,1.32883E+11,http://calvinklein.tumblr.com/post/132883462717,calvinklein,2015-11-09 19:01:00 GMT,11/9/2015,19:01:00,19,53,125,0.424,5
61,1.32882E+11,http://calvinklein.tumblr.com/post/132881605207,calvinklein,2015-11-09 18:26:00 GMT,11/9/2015,18:26:00,18,41,125,0.328,5
62,1.32646E+11,http://calvinklein.tumblr.com/post/132645595512/coco-and-breezy-back-at-it-mycalvins,calvinklein,2015-11-06 04:35:00 GMT,11/6/2015,4:35:00,4,76,125,0.608,1
63,1.32611E+11,http://calvinklein.tumblr.com/post/132610835662,calvinklein,2015-11-05 18:00:01 GMT,11/5/2015,18:00:01,18,47,125,0.376,3
64,1.32605E+11,http://calvinklein.tumblr.com/post/132605263957/coco-and-breezy-back-at-it-mycalvins,calvinklein,2015-11-05 16:01:00 GMT,11/5/2015,16:01:00,16,42,125,0.336,3
65,1.32568E+11,http://calvinklein.tumblr.com/post/132567888302/coco-and-breezy-back-at-it-mycalvins,calvinklein,2015-11-05 00:18:36 GMT,11/5/2015,0:18:36,0,86,125,0.688,3
66,1.32483E+11,http://calvinklein.tumblr.com/post/132482885222/andy-torres-back-at-it-mycalvins,calvinklein,2015-11-03 18:07:29 GMT,11/3/2015,18:07:29,18,19,125,0.152,3
67,1.32481E+11,http://calvinklein.tumblr.com/post/132481164147/andy-torres-back-at-it-mycalvins,calvinklein,2015-11-03 17:32:55 GMT,11/3/2015,17:32:55,17,35,125,0.28,3
68,1.32437E+11,http://calvinklein.tumblr.com/post/132436763917/kenneth-kyrell-of-the-no-names-back-at-it,calvinklein,2015-11-03 00:00:00 GMT,11/3/2015,0:00:00,0,244,125,1.952,3
69,1.32434E+11,http://calvinklein.tumblr.com/post/132433701452/the-no-names-back-at-it-mycalvins,calvinklein,2015-11-02 23:00:00 GMT,11/2/2015,23:00:00,23,96,125,0.768,2
70,1.32431E+11,http://calvinklein.tumblr.com/post/132431451647/atlanta-de-cadenet-back-at-it-mycalvins,calvinklein,2015-11-02 22:22:00 GMT,11/2/2015,22:22:00,22,58,125,0.464,2
71,1.32285E+11,http://calvinklein.tumblr.com/post/132285465692/sexy-or-sweet-photographer-blogger-street,calvinklein,2015-10-31 18:47:26 GMT,10/31/2015,18:47:26,18,42,125,0.336,1
72,1.32233E+11,http://calvinklein.tumblr.com/post/132233291447/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-30 22:00:01 GMT,10/30/2015,22:00:01,22,253,125,2.024,4
73,1.32225E+11,http://calvinklein.tumblr.com/post/132224647052/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-30 19:15:00 GMT,10/30/2015,19:15:00,19,95,125,0.76,4
74,1.32223E+11,http://calvinklein.tumblr.com/post/132223332817/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-30 18:47:48 GMT,10/30/2015,18:47:48,18,87,125,0.696,4
75,1.32181E+11,http://calvinklein.tumblr.com/post/132180683422/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-30 00:47:00 GMT,10/30/2015,0:47:00,0,90,125,0.72,4
76,1.32177E+11,http://calvinklein.tumblr.com/post/132177411432/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-29 23:46:00 GMT,10/29/2015,23:46:00,23,183,125,1.464,2
77,1.32174E+11,http://calvinklein.tumblr.com/post/132174122792/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-29 22:45:56 GMT,10/29/2015,22:45:56,22,289,125,2.312,2
78,1.32102E+11,http://calvinklein.tumblr.com/post/132101673222/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-28 20:30:00 GMT,10/28/2015,20:30:00,20,130,125,1.04,2
79,1.32098E+11,http://calvinklein.tumblr.com/post/132097632357/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-28 19:17:57 GMT,10/28/2015,19:17:57,19,81,125,0.648,2
80,1.3204E+11,http://calvinklein.tumblr.com/post/132040014867/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-27 21:30:00 GMT,10/27/2015,21:30:00,21,106,125,0.848,3
81,1.32036E+11,http://calvinklein.tumblr.com/post/132036408947/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-27 20:30:00 GMT,10/27/2015,20:30:00,20,101,125,0.808,3
82,1.32034E+11,http://calvinklein.tumblr.com/post/132033569657/a-look-behind-the-scenes-in-the-making-of-the-2015,calvinklein,2015-10-27 19:41:31 GMT,10/27/2015,19:41:31,19,234,125,1.872,3
83,1.3175E+11,http://calvinklein.tumblr.com/post/131749730177/calvin-klein-celebrates-the-30th-anniversary-of,calvinklein,2015-10-23 14:51:09 GMT,10/23/2015,14:51:09,14,93,125,0.744,1
89,1.31646E+11,http://calvinklein.tumblr.com/post/131646388060/calvin-klein-celebrates-the-30th-anniversary-of,calvinklein,2015-10-21 22:30:23 GMT,10/21/2015,22:30:23,22,591,125,4.728,11
90,1.31645E+11,http://calvinklein.tumblr.com/post/131644703212/calvin-klein-celebrates-the-30th-anniversary-of,calvinklein,2015-10-21 22:00:00 GMT,10/21/2015,22:00:00,22,141,125,1.128,11
91,1.31643E+11,http://calvinklein.tumblr.com/post/131642983622/calvin-klein-celebrates-the-30th-anniversary-of,calvinklein,2015-10-21 21:30:02 GMT,10/21/2015,21:30:02,21,86,125,0.688,11
92,1.31641E+11,http://calvinklein.tumblr.com/post/131641252572/calvin-klein-celebrates-the-30th-anniversary-of,calvinklein,2015-10-21 21:00:41 GMT,10/21/2015,21:00:41,21,492,125,3.936,11
93,1.31639E+11,http://calvinklein.tumblr.com/post/131639408212/will-peltz-mycalvins-calvinkleinlive-from-la,calvinklein,2015-10-21 20:30:00 GMT,10/21/2015,20:30:00,20,432,125,3.456,11
94,1.31638E+11,http://calvinklein.tumblr.com/post/131637590097/will-peltz-mycalvins-calvinkleinlive-from-la,calvinklein,2015-10-21 20:00:00 GMT,10/21/2015,20:00:00,20,72,125,0.576,11
95,1.31636E+11,http://calvinklein.tumblr.com/post/131636216747/luisa-moraes-mycalvins-calvinkleinlive-from-la,calvinklein,2015-10-21 19:36:00 GMT,10/21/2015,19:36:00,19,120,125,0.96,11
96,1.31634E+11,http://calvinklein.tumblr.com/post/131634186967/luisa-moraes-mycalvins-calvinkleinlive-from-la,calvinklein,2015-10-21 19:00:01 GMT,10/21/2015,19:00:01,19,72,125,0.576,11
97,1.31633E+11,http://calvinklein.tumblr.com/post/131632654372/alexandra-spencer-mycalvinscalvinkleinlive-from,calvinklein,2015-10-21 18:31:00 GMT,10/21/2015,18:31:00,18,97,125,0.776,11
98,1.31631E+11,http://calvinklein.tumblr.com/post/131631051872/alexandra-spencer-mycalvinscalvinkleinlive-from,calvinklein,2015-10-21 18:00:01 GMT,10/21/2015,18:00:01,18,73,125,0.584,11
99,1.3163E+11,http://calvinklein.tumblr.com/post/131629510982/luisa-moraes-mycalvins-calvinkleinlive-from-la,calvinklein,2015-10-21 17:30:00 GMT,10/21/2015,17:30:00,17,146,125,1.168,11
100,1.31581E+11,http://calvinklein.tumblr.com/post/131581175407/musician-twin-shadow-calvinkleinlive-from-la,calvinklein,2015-10-20 22:34:00 GMT,10/20/2015,22:34:00,22,60,125,0.48,6
101,1.31579E+11,http://calvinklein.tumblr.com/post/131579272597/musician-twin-shadow-calvinkleinlive-from-la,calvinklein,2015-10-20 22:00:00 GMT,10/20/2015,22:00:00,22,167,125,1.336,6
102,1.31578E+11,http://calvinklein.tumblr.com/post/131577611557/musician-twin-shadow-calvinkleinlive-from-la,calvinklein,2015-10-20 21:31:00 GMT,10/20/2015,21:31:00,21,62,125,0.496,6
103,1.31574E+11,http://calvinklein.tumblr.com/post/131574199332/alexandra-spencer-mycalvins-calvinkleinlive-from,calvinklein,2015-10-20 20:33:27 GMT,10/20/2015,20:33:27,20,205,125,1.64,6
104,1.31572E+11,http://calvinklein.tumblr.com/post/131572312077/alexandra-spencer-styles-the-black-series-limited,calvinklein,2015-10-20 20:02:00 GMT,10/20/2015,20:02:00,20,72,125,0.576,6
105,1.3157E+11,http://calvinklein.tumblr.com/post/131570163897/will-peltz-in-the-shadow-wash-denim-jacket-from,calvinklein,2015-10-20 19:24:52 GMT,10/20/2015,19:24:52,19,72,125,0.576,6
106,1.31513E+11,http://calvinklein.tumblr.com/post/131513294052/will-peltz-in-the-shadow-wash-denim-jacket-from,calvinklein,2015-10-19 21:45:00 GMT,10/19/2015,21:45:00,21,151,125,1.208,2
107,1.31513E+11,http://calvinklein.tumblr.com/post/131512528432/calvinkleinlive-from-la,calvinklein,2015-10-19 21:31:54 GMT,10/19/2015,21:31:54,21,48,125,0.384,2
108,1.31449E+11,http://calvinklein.tumblr.com/post/131448810887/a-behind-the-scenes-look-at-the-eternity-now,calvinklein,2015-10-18 22:38:00 GMT,10/18/2015,22:38:00,22,58,125,0.464,3
109,1.31437E+11,http://calvinklein.tumblr.com/post/131437121387/a-behind-the-scenes-look-at-the-eternity-now,calvinklein,2015-10-18 19:38:00 GMT,10/18/2015,19:38:00,19,41,125,0.328,3
110,1.31433E+11,http://calvinklein.tumblr.com/post/131433117587/a-behind-the-scenes-look-at-the-eternity-now,calvinklein,2015-10-18 18:38:00 GMT,10/18/2015,18:38:00,18,158,125,1.264,3
111,1.31235E+11,http://calvinklein.tumblr.com/post/131234695077/a-behind-the-scenes-look-at-the-eternity-now,calvinklein,2015-10-15 19:10:00 GMT,10/15/2015,19:10:00,19,406,125,3.248,5
112,1.3122E+11,http://calvinklein.tumblr.com/post/131219940857/a-behind-the-scenes-look-at-the-eternity-now,calvinklein,2015-10-15 14:03:26 GMT,10/15/2015,14:03:26,14,349,125,2.792,5
113,1.31198E+11,http://calvinklein.tumblr.com/post/131197503052/a-behind-the-scenes-look-at-the-eternity-now,calvinklein,2015-10-15 03:13:00 GMT,10/15/2015,3:13:00,3,158,125,1.264,5
114,1.31193E+11,http://calvinklein.tumblr.com/post/131193194552,calvinklein,2015-10-15 02:00:00 GMT,10/15/2015,2:00:00,2,324,125,2.592,5
115,1.31186E+11,http://calvinklein.tumblr.com/post/131186491312,calvinklein,2015-10-15 00:00:00 GMT,10/15/2015,0:00:00,0,269,125,2.152,5
116,1.31185E+11,http://calvinklein.tumblr.com/post/131184910167/a-behind-the-scenes-look-at-the-eternity-now,calvinklein,2015-10-14 23:29:53 GMT,10/14/2015,23:29:53,23,107,125,0.856,1
117,1.31115E+11,http://calvinklein.tumblr.com/post/131114980782/a-behind-the-scenes-look-at-the-eternity-now,calvinklein,2015-10-13 22:14:00 GMT,10/13/2015,22:14:00,22,166,125,1.328,2
118,1.3111E+11,http://calvinklein.tumblr.com/post/131109834012/a-behind-the-scenes-look-at-the-eternity-now,calvinklein,2015-10-13 20:47:54 GMT,10/13/2015,20:47:54,20,38,125,0.304,2
120,1.30709E+11,http://calvinklein.tumblr.com/post/130709348182/a-behind-the-scenes-look-at-the-calvin-klein-jeans,calvinklein,2015-10-07 22:19:16 GMT,10/7/2015,22:19:16,22,90,125,0.72,2
121,1.30706E+11,http://calvinklein.tumblr.com/post/130706300857/a-behind-the-scenes-look-at-the-calvin-klein-jeans,calvinklein,2015-10-07 21:26:31 GMT,10/7/2015,21:26:31,21,203,125,1.624,2
130,1.30367E+11,http://calvinklein.tumblr.com/post/130366882596/a-look-at-the-calvin-klein-collection-madison,calvinklein,2015-10-03 00:00:20 GMT,10/3/2015,0:00:20,0,67,125,0.536,1
131,1.30364E+11,http://calvinklein.tumblr.com/post/130363673087/a-look-at-the-calvin-klein-collection-madison,calvinklein,2015-10-02 23:00:20 GMT,10/2/2015,23:00:20,23,58,125,0.464,4
132,1.3036E+11,http://calvinklein.tumblr.com/post/130360296965/a-look-at-the-calvin-klein-collection-madison,calvinklein,2015-10-02 22:00:24 GMT,10/2/2015,22:00:24,22,178,125,1.424,4
133,1.30359E+11,http://calvinklein.tumblr.com/post/130358502177/a-look-at-the-calvin-klein-collection-madison,calvinklein,2015-10-02 21:29:21 GMT,10/2/2015,21:29:21,21,48,125,0.384,4
134,1.30302E+11,http://calvinklein.tumblr.com/post/130302465877/a-look-at-the-calvin-klein-collection-madison,calvinklein,2015-10-02 00:32:00 GMT,10/2/2015,0:32:00,0,49,125,0.392,4
145,1.30144E+11,http://calvinklein.tumblr.com/post/130143710499/behind-the-scenes-with-kendall-jenner-at-the-fall,calvinklein,2015-09-29 18:00:34 GMT,9/29/2015,18:00:34,18,373,125,2.984,4
146,1.30138E+11,http://calvinklein.tumblr.com/post/130137564382/behind-the-scenes-with-kendall-at-the-fall-2015,calvinklein,2015-09-29 16:00:34 GMT,9/29/2015,16:00:34,16,162,125,1.296,4
147,1.30135E+11,http://calvinklein.tumblr.com/post/130134671929/behind-the-scenes-with-joan-at-the-fall-2015,calvinklein,2015-09-29 15:00:22 GMT,9/29/2015,15:00:22,15,40,125,0.32,4
148,1.30132E+11,http://calvinklein.tumblr.com/post/130131982261/behind-the-scenes-with-joan-at-the-fall-2015,calvinklein,2015-09-29 14:00:16 GMT,9/29/2015,14:00:16,14,54,125,0.432,4
149,1.3007E+11,http://calvinklein.tumblr.com/post/130069676984/behind-the-scenes-with-edita-at-the-fall-2015,calvinklein,2015-09-28 17:00:30 GMT,9/28/2015,17:00:30,17,36,125,0.288,5
150,1.30068E+11,http://calvinklein.tumblr.com/post/130067683187/behind-the-scenes-with-isabeli-at-the-fall-2015,calvinklein,2015-09-28 16:22:28 GMT,9/28/2015,16:22:28,16,87,125,0.696,5
151,1.30066E+11,http://calvinklein.tumblr.com/post/130066277492/behind-the-scenes-at-the-fall-2015-calvin-klein,calvinklein,2015-09-28 15:55:37 GMT,9/28/2015,15:55:37,15,80,125,0.64,5
152,1.30064E+11,http://calvinklein.tumblr.com/post/130063520030/behind-the-scenes-with-isabeli-at-the-fall-2015,calvinklein,2015-09-28 15:00:15 GMT,9/28/2015,15:00:15,15,51,125,0.408,5
153,1.30062E+11,http://calvinklein.tumblr.com/post/130062307627/behind-the-scenes-with-kendall-jenner-at-the-fall,calvinklein,2015-09-28 14:34:26 GMT,9/28/2015,14:34:26,14,678,125,5.424,5
154,1.29929E+11,http://calvinklein.tumblr.com/post/129929256091/behind-the-scenes-at-fall-2015-calvin-klein-jeans,calvinklein,2015-09-26 18:30:32 GMT,9/26/2015,18:30:32,18,189,125,1.512,7
155,1.29927E+11,http://calvinklein.tumblr.com/post/129927413645/behind-the-scenes-at-fall-2015-calvin-klein-jeans,calvinklein,2015-09-26 18:00:21 GMT,9/26/2015,18:00:21,18,77,125,0.616,7
156,1.29924E+11,http://calvinklein.tumblr.com/post/129923756593/behind-the-scenes-at-fall-2015-calvin-klein-jeans,calvinklein,2015-09-26 17:00:20 GMT,9/26/2015,17:00:20,17,90,125,0.72,7
157,1.29922E+11,http://calvinklein.tumblr.com/post/129921943055/behind-the-scenes-at-fall-2015-calvin-klein-jeans,calvinklein,2015-09-26 16:30:29 GMT,9/26/2015,16:30:29,16,461,125,3.688,7
158,1.2992E+11,http://calvinklein.tumblr.com/post/129920133055/behind-the-scenes-at-fall-2015-calvin-klein-jeans,calvinklein,2015-09-26 16:00:47 GMT,9/26/2015,16:00:47,16,120,125,0.96,7
159,1.29917E+11,http://calvinklein.tumblr.com/post/129916657729/behind-the-scenes-at-fall-2015-calvin-klein-jeans,calvinklein,2015-09-26 15:00:33 GMT,9/26/2015,15:00:33,15,69,125,0.552,7
160,1.29914E+11,http://calvinklein.tumblr.com/post/129913515945/behind-the-scenes-at-fall-2015-calvin-klein-jeans,calvinklein,2015-09-26 14:00:16 GMT,9/26/2015,14:00:16,14,181,125,1.448,7
161,1.29E+11,http://sendthemasignal.tumblr.com/post/129081810189/photo-by-silviagrav-on-set-filming-the-next,thesignal,2015-09-14 16:49:04 GMT,9/14/2015,16:49:04,16,74,39,1.897435897,1
